0.7697162628173828,0.374052494764328,0.6667017340660095,0.4132630527019501,0.8311837911605835,0.514225959777832,0.679401159286499,0.5514435172080994,0.7477288246154785,0.628027617931366,0.6713668704032898,0.6459534168243408,0.7936345338821411,0.6101499199867249,0.7250117063522339,0.6172651052474976,0.7192737460136414,0.7528490424156189,0.6251171231269836,0.7453957796096802,0.7434241771697998,0.8751257658004761,0.7148047089576721,0.8672547936439514
0.7672178745269775,0.37240833044052124,0.6632910966873169,0.4097849726676941,0.8308714032173157,0.5083788633346558,0.6735404133796692,0.54517662525177,0.7554324865341187,0.6253188848495483,0.6672313809394836,0.6419721245765686,0.7820233106613159,0.6110193729400635,0.7124003767967224,0.6175981163978577,0.7174368500709534,0.7506601810455322,0.624824583530426,0.7452005743980408,0.7432349324226379,0.8765428066253662,0.716099202632904,0.8689954876899719
0.7659324407577515,0.3723973333835602,0.6605724096298218,0.4043271839618683,0.8283933401107788,0.50825035572052,0.6736353635787964,0.5385125279426575,0.7548739314079285,0.6245565414428711,0.6732301712036133,0.6370993256568909,0.7797374725341797,0.6125243306159973,0.7083284258842468,0.6187482476234436,0.7172549962997437,0.7523521184921265,0.6229788661003113,0.7463348507881165,0.7428165674209595,0.8791466355323792,0.7171969413757324,0.859397292137146
0.7633916139602661,0.37222719192504883,0.6564815044403076,0.40482285618782043,0.828214168548584,0.5035149455070496,0.6711517572402954,0.5386254787445068,0.7588939666748047,0.6178881525993347,0.6780679821968079,0.6375712156295776,0.775020956993103,0.6125065684318542,0.704950213432312,0.6204627156257629,0.7189338207244873,0.7490916848182678,0.6221804022789001,0.7467005252838135,0.7425519227981567,0.8793559670448303,0.7180899381637573,0.8513327836990356
0.7603439092636108,0.37277328968048096,0.6524065732955933,0.4042922258377075,0.8265830278396606,0.5035861134529114,0.6631089448928833,0.5321993231773376,0.7583555579185486,0.6185199022293091,0.6764234900474548,0.6252444982528687,0.7706260681152344,0.6145827174186707,0.701093316078186,0.6225292086601257,0.7207254767417908,0.748977541923523,0.6199553608894348,0.7491734027862549,0.7425878047943115,0.879277765750885,0.7187130451202393,0.8490562438964844
0.757900595664978,0.37386173009872437,0.6453536748886108,0.40588632225990295,0.8243671655654907,0.5039961338043213,0.6569420099258423,0.5339690446853638,0.7585969567298889,0.6192576289176941,0.6751469373703003,0.6278522610664368,0.7672613859176636,0.6168463230133057,0.6975076794624329,0.6255671381950378,0.7207071185112,0.7458183765411377,0.6173326373100281,0.7508755922317505,0.743454098701477,0.8788796067237854,0.7186456918716431,0.8493215441703796
0.7545396089553833,0.3748698830604553,0.6400724053382874,0.4127123951911926,0.822484016418457,0.5040122866630554,0.6532329320907593,0.5410525798797607,0.7580704092979431,0.6195380687713623,0.6685186624526978,0.6456947922706604,0.7663005590438843,0.6177966594696045,0.6961622834205627,0.6288343071937561,0.7220223546028137,0.7446091175079346,0.6154600381851196,0.7528578042984009,0.7435808181762695,0.8790406584739685,0.7186880707740784,0.8493995666503906
0.7498693466186523,0.3754444122314453,0.6366143226623535,0.41554516553878784,0.8193996548652649,0.5008470416069031,0.6460096836090088,0.5411713719367981,0.7577171325683594,0.6192654967308044,0.6617206335067749,0.6449213624000549,0.7654238939285278,0.6196558475494385,0.696750819683075,0.6314154267311096,0.7229791879653931,0.744797945022583,0.6145305037498474,0.7542973756790161,0.7443984746932983,0.8800573348999023,0.7191649675369263,0.8504049777984619
0.7456504702568054,0.37753528356552124,0.631026566028595,0.4209323227405548,0.814736008644104,0.5014148354530334,0.6464980244636536,0.5450573563575745,0.7545968294143677,0.6216025948524475,0.6604509353637695,0.6441522240638733,0.7646796703338623,0.6208411455154419,0.6964949369430542,0.6344112753868103,0.7242122292518616,0.7455211281776428,0.6138993501663208,0.7571062445640564,0.7443538308143616,0.8778024315834045,0.7188608646392822,0.8509023785591125
0.7396044135093689,0.379133403301239,0.6286823153495789,0.4231581389904022,0.8097667694091797,0.5007231831550598,0.6375235319137573,0.5432373285293579,0.7496429681777954,0.622133195400238,0.6376670002937317,0.5617868900299072,0.762177586555481,0.6246111989021301,0.6937761306762695,0.6372045278549194,0.7277408838272095,0.7457093596458435,0.611489474773407,0.7594521045684814,0.7445167303085327,0.8780050873756409,0.7189443111419678,0.8514782786369324
